User;Badge
63985;Citizen Patrol
63985;Tumbleweed
63984;Autobiographer
63768;Editor
38491;Supporter
63847;Editor
63847;Teacher
63847;Supporter
63862;Editor
63908;Editor
63948;Autobiographer
28019;Popular Question
63920;Autobiographer
63920;Tumbleweed
63920;Scholar
63590;Tumbleweed
63906;Autobiographer
63903;Autobiographer
63901;Autobiographer
63868;Editor
63868;Scholar
67688;Scholar
63897;Editor
63897;Autobiographer
63897;Scholar
63887;Editor
63892;Autobiographer
63892;Citizen Patrol
63892;Editor
63885;Autobiographer
34302;Teacher
63872;Autobiographer
63863;Informed
63863;Teacher
63863;Editor
63858;Editor
63858;Scholar
63859;Autobiographer
63857;Autobiographer
63857;Student
63857;Scholar
63857;Editor
63841;Editor
63841;Teacher
51232;Editor
51232;Excavator
63832;Autobiographer
67609;Scholar
60607;Tumbleweed
44685;Teacher
63828;Informed
63828;Editor
62818;Student
62818;Editor
62818;Scholar
63824;Autobiographer
63506;Tumbleweed
63816;Informed
63812;Autobiographer
63812;Informed
31030;Autobiographer
7024;Informed
7024;Tumbleweed
63807;Autobiographer
63800;Peer Pressure
63798;Supporter
63669;Editor
63781;Informed
63781;Autobiographer
37216;Teacher
59372;Student
63764;Autobiographer
63764;Informed
63764;Scholar
63764;Student
63195;Editor
63759;Autobiographer
63742;Student
63736;Autobiographer
68155;Informed
63733;Autobiographer
63733;Scholar
63733;Supporter
63731;Autobiographer
63731;Editor
63730;Informed
63730;Student
63730;Organizer
63730;Teacher
63730;Supporter
63730;Editor
63730;Commentator
63730;Critic
63730;Autobiographer
63730;Citizen Patrol
63730;Scholar
63730;Quorum
63722;Autobiographer
63722;Editor
63722;Commentator
63722;Scholar
63714;Student
63713;Editor
63634;Teacher
63414;Editor
63414;Supporter
63414;Commentator
63414;Scholar
63414;Student
63414;Teacher
66986;Scholar
66986;Supporter
66986;Tumbleweed
63706;Autobiographer
63404;Tumbleweed
63698;Editor
63696;Informed
63696;Editor
63697;Informed
54707;Teacher
54707;Supporter
54707;Revival
7702;Autobiographer
63657;Scholar
63657;Editor
63685;Autobiographer
63685;Editor
6213;Supporter
63681;Editor
63215;Tumbleweed
63215;Supporter
63215;Editor
54713;Tumbleweed
54713;Student
63671;Autobiographer
63671;Teacher
63667;Autobiographer
63020;Editor
63662;Autobiographer
59505;Tumbleweed
63618;Scholar
63618;Teacher
63654;Supporter
63654;Tumbleweed
63653;Autobiographer
63651;Autobiographer
63620;Editor
63593;Editor
63593;Scholar
63593;Commentator
63593;Teacher
63647;Informed
63638;Autobiographer
63554;Editor
50532;Editor
50532;Supporter
50532;Student
50532;Scholar
63630;Editor
63185;Tumbleweed
63185;Scholar
63185;Editor
63338;Tumbleweed
63628;Autobiographer
63628;Editor
63628;Scholar
63611;Scholar
63611;Editor
63611;Commentator
63611;Tumbleweed
63609;Supporter
63584;Scholar
63584;Informed
63603;Informed
63591;Informed
59418;Tumbleweed
45955;Supporter
57686;Scholar
63576;Informed
63576;Student
63576;Scholar
63575;Autobiographer
63569;Autobiographer
63569;Supporter
57464;Teacher
63549;Autobiographer
63547;Autobiographer
60833;Supporter
63238;Tumbleweed
63238;Supporter
35031;Editor
35031;Student
63534;Informed
66917;Informed
66917;Custodian
66917;Tumbleweed
62670;Scholar
62670;Editor
63223;Tumbleweed
63524;Editor
63515;Autobiographer
63515;Editor
63212;Tumbleweed
63509;Autobiographer
63503;Autobiographer
63496;Autobiographer
63496;Supporter
63489;Autobiographer
63472;Autobiographer
63470;Autobiographer
63470;Editor
63470;Informed
63470;Teacher
63470;Commentator
63470;Supporter
63470;Scholar
63470;Critic
63470;Peer Pressure
63470;Organizer
63470;Citizen Patrol
63332;Student
63332;Scholar
63332;Supporter
38299;Teacher
25724;Teacher
25724;Editor
62884;Editor
59254;Autobiographer
63439;Editor
63439;Scholar
63436;Autobiographer
63434;Informed
63434;Editor
63434;Autobiographer
63434;Teacher
63434;Supporter
63434;Scholar
63133;Tumbleweed
59037;Autobiographer
63053;Tumbleweed
63413;Autobiographer
63413;Editor
63412;Informed
63412;Autobiographer
63400;Scholar
63399;Autobiographer
63399;Supporter
60615;Autobiographer
63397;Supporter
63396;Autobiographer
63396;Editor
63396;Teacher
65838;Autobiographer
28228;Scholar
28228;Autobiographer
63386;Autobiographer
63369;Informed
63369;Autobiographer
63369;Supporter
63367;Autobiographer
63367;Editor
63342;Student
63342;Scholar
63342;Editor
63342;Commentator
62801;Autobiographer
63355;Editor
63355;Teacher
17216;Autobiographer
63219;Editor
63219;Scholar
63351;Autobiographer
63349;Autobiographer
63349;Supporter
63321;Editor
63321;Autobiographer
63321;Scholar
63321;Student
63321;Commentator
63263;Student
63263;Teacher
63263;Editor
63263;Supporter
63263;Autobiographer
63263;Commentator
63263;Critic
63263;Citizen Patrol
63309;Informed
62730;Autobiographer
63302;Autobiographer
63302;Supporter
63300;Editor
63227;Scholar
62956;Tumbleweed
63283;Informed
63275;Autobiographer
63273;Autobiographer
63273;Informed
63273;Scholar
63481;Supporter
63272;Editor
63272;Peer Pressure
63272;Teacher
63272;Commentator
63272;Tumbleweed
63272;Student
63265;Student
63265;Scholar
63267;Informed
63267;Editor
63261;Autobiographer
63261;Supporter
63258;Autobiographer
63258;Scholar
63258;Editor
63259;Autobiographer
63259;Tumbleweed
54037;Editor
63251;Editor
63244;Student
68324;Scholar
63237;Autobiographer
62904;Tumbleweed
63235;Informed
63218;Scholar
63221;Autobiographer
63217;Autobiographer
63191;Scholar
63191;Teacher
63191;Supporter
63191;Editor
63191;Commentator
63198;Supporter
63194;Autobiographer
63190;Scholar
63190;Editor
63190;Tumbleweed
59213;Informed
59213;Autobiographer
59213;Editor
59213;Teacher
59213;Supporter
63179;Teacher
63179;Editor
63179;Supporter
63173;Autobiographer
63168;Editor
27101;Autobiographer
37899;Editor
37899;Scholar
63160;Student
63160;Scholar
63160;Teacher
63163;Autobiographer
63163;Supporter
63163;Student
63137;Scholar
63137;Student
63137;Commentator
62407;Editor
68532;Informed
68532;Editor
62826;Tumbleweed
62114;Student
63153;Autobiographer
63153;Supporter
63089;Scholar
38257;Teacher
63146;Autobiographer
63146;Editor
63144;Supporter
63144;Citizen Patrol
63144;Autobiographer
63142;Autobiographer
63141;Informed
63139;Autobiographer
67065;Editor
63096;Editor
63132;Autobiographer
63132;Supporter
63130;Autobiographer
63130;Editor
63130;Scholar
63130;Tumbleweed
63130;Commentator
63128;Autobiographer
63128;Teacher
64272;Tumbleweed
63127;Autobiographer
63127;Citizen Patrol
63121;Autobiographer
63121;Teacher
63121;Editor
63121;Student
63121;Supporter
63121;Scholar
63114;Autobiographer
63110;Autobiographer
63110;Supporter
63804;Autobiographer
63804;Editor
63106;Autobiographer
63100;Autobiographer
44232;Autobiographer
63085;Informed
63082;Autobiographer
68200;Autobiographer
62834;Scholar
63077;Autobiographer
63071;Student
63068;Informed
63068;Autobiographer
63068;Scholar
63068;Editor
63068;Commentator
62998;Editor
62998;Scholar
63049;Editor
25693;Popular Question
62995;Editor
62995;Student
67003;Student
45174;Teacher
45174;Editor
45174;Supporter
62228;Scholar
62228;Editor
63024;Autobiographer
63019;Autobiographer
63016;Autobiographer
62802;Supporter
63012;Supporter
63004;Autobiographer
63000;Teacher
62999;Autobiographer
68710;Autobiographer
62992;Autobiographer
62992;Supporter
10010;Supporter
60741;Student
62565;Autobiographer
62969;Editor
47911;Popular Question
62955;Scholar
62955;Tumbleweed
68668;Scholar
62959;Editor
62959;Tumbleweed
62953;Autobiographer
62951;Autobiographer
62948;Autobiographer
58207;Tumbleweed
20730;Autobiographer
62924;Autobiographer
62924;Editor
62924;Scholar
62924;Student
62911;Editor
62911;Scholar
62911;Tumbleweed
62912;Autobiographer
62912;Supporter
62889;Autobiographer
62888;Autobiographer
62888;Scholar
62673;Supporter
62883;Autobiographer
62878;Editor
62878;Scholar
62878;Student
62555;Tumbleweed
31161;Autobiographer
62868;Autobiographer
62868;Editor
62868;Scholar
62868;Informed
62867;Autobiographer
62862;Informed
62862;Editor
62862;Custodian
51254;Scholar
62860;Autobiographer
62858;Autobiographer
62858;Supporter
62858;Citizen Patrol
62858;Enthusiast
62858;Informed
59133;Editor
62850;Autobiographer
62844;Autobiographer
62842;Autobiographer
62840;Autobiographer
62839;Autobiographer
62835;Autobiographer
62835;Scholar
62835;Supporter
62835;Student
50299;Teacher
62821;Editor
62822;Supporter
62808;Student
62808;Scholar
62808;Supporter
62808;Commentator
62808;Editor
62816;Informed
62763;Scholar
62794;Scholar
62794;Editor
62794;Student
62794;Commentator
62795;Autobiographer
62795;Informed
62657;Autobiographer
62786;Editor
62786;Scholar
62787;Autobiographer
62744;Editor
49747;Supporter
62782;Autobiographer
62609;Editor
62609;Citizen Patrol
62609;Scholar
62609;Student
54304;Informed
62767;Autobiographer
62762;Autobiographer
62762;Supporter
17568;Autobiographer
62754;Scholar
62291;Scholar
65929;Autobiographer
62437;Tumbleweed
67824;Student
62745;Autobiographer
62428;Tumbleweed
62734;Student
62734;Scholar
62734;Informed
62734;Supporter
62734;Editor
62734;Citizen Patrol
62734;Teacher
62734;Tumbleweed
62727;Autobiographer
63122;Autobiographer
62704;Informed
62704;Supporter
60503;Editor
29133;Teacher
62705;Autobiographer
62700;Editor
54140;Student
62233;Editor
62233;Scholar
62233;Tumbleweed
67999;Autobiographer
62664;Scholar
62687;Autobiographer
62687;Editor
62687;Scholar
57568;Autobiographer
62681;Informed
62681;Autobiographer
40449;Supporter
62659;Editor
62656;Autobiographer
62656;Editor
62656;Scholar
62656;Promoter
62656;Supporter
62656;Benefactor
62648;Peer Pressure
63715;Autobiographer
63715;Informed
62646;Autobiographer
62155;Editor
62155;Supporter
62155;Scholar
62642;Informed
62640;Editor
62640;Scholar
62640;Commentator
62640;Student
62640;Supporter
62636;Investor
62617;Informed
60263;Editor
62611;Autobiographer
62611;Editor
35824;Popular Question
62601;Autobiographer
62599;Autobiographer
35018;Popular Question
62592;Autobiographer
62589;Autobiographer
62584;Autobiographer
62583;Autobiographer
45015;Autobiographer
56937;Autobiographer
62368;Editor
62563;Autobiographer
62563;Citizen Patrol
62563;Supporter
62563;Deputy
32726;Autobiographer
62554;Autobiographer
62552;Autobiographer
62535;Editor
62535;Scholar
62540;Editor
62536;Autobiographer
62529;Informed
62529;Editor
58720;Teacher
62219;Tumbleweed
62521;Editor
62521;Scholar
57534;Student
57534;Editor
57534;Scholar
57534;Supporter
62514;Autobiographer
62514;Supporter
59807;Editor
62497;Editor
62402;Scholar
38773;Autobiographer
62504;Student
62504;Scholar
66935;Supporter
66798;Informed
66397;Student
66397;Scholar
66397;Tumbleweed
63981;Tumbleweed
59702;Student
62489;Autobiographer
33927;Autobiographer
62480;Autobiographer
62480;Supporter
62477;Autobiographer
62448;Supporter
62448;Scholar
62448;Student
62465;Autobiographer
62465;Citizen Patrol
62459;Autobiographer
67963;Autobiographer
67963;Citizen Patrol
62454;Autobiographer
62446;Autobiographer
62446;Supporter
57457;Editor
62439;Supporter
62327;Editor
62327;Tumbleweed
62392;Editor
62392;Organizer
62419;Autobiographer
62134;Tumbleweed
48736;Autobiographer
48736;Scholar
48736;Editor
47898;Autobiographer
62404;Teacher
62414;Student
62414;Tumbleweed
62398;Autobiographer
62358;Editor
62358;Teacher
62100;Tumbleweed
59773;Autobiographer
62380;Editor
62388;Informed
62388;Autobiographer
62360;Student
62360;Scholar
62360;Supporter
62360;Tumbleweed
62360;Autobiographer
62360;Editor
48326;Autobiographer
62357;Autobiographer
62352;Autobiographer
62352;Supporter
62344;Informed
62344;Autobiographer
62341;Informed
62338;Autobiographer
62338;Supporter
62338;Peer Pressure
60598;Editor
60598;Scholar
62326;Scholar
62326;Student
62326;Supporter
62329;Autobiographer
62324;Autobiographer
47463;Autobiographer
62318;Autobiographer
62295;Popular Question
62316;Autobiographer
62082;Informed
45265;Autobiographer
54919;Scholar
54919;Autobiographer
62303;Autobiographer
54097;Informed
62297;Informed
62281;Informed
51687;Student
58528;Student
60978;Tumbleweed
62080;Scholar
62215;Editor
62215;Scholar
62215;Commentator
62269;Student
62987;Supporter
62987;Scholar
62271;Informed
62271;Autobiographer
62262;Custodian
60959;Tumbleweed
62265;Autobiographer
62265;Scholar
11698;Popular Question
60132;Autobiographer
67463;Informed
62252;Supporter
62247;Autobiographer
62247;Supporter
62237;Autobiographer
62230;Autobiographer
62223;Autobiographer
54376;Editor
54376;Informed
62148;Student
62174;Commentator
51970;Editor
62192;Autobiographer
62192;Supporter
62192;Editor
62192;Student
62192;Scholar
62187;Autobiographer
67086;Informed
67086;Autobiographer
62103;Scholar
59949;Scholar
62165;Scholar
12968;Autobiographer
62159;Supporter
62085;Scholar
62085;Tumbleweed
60909;Editor
62144;Autobiographer
62321;Autobiographer
62140;Autobiographer
62140;Editor
62140;Tumbleweed
62125;Editor
60469;Supporter
60469;Teacher
60469;Critic
60799;Tumbleweed
58004;Tumbleweed
58004;Scholar
62117;Autobiographer
62110;Autobiographer
60943;Editor
20802;Student
62090;Informed
62090;Autobiographer
62089;Autobiographer
62089;Teacher
62087;Autobiographer
62071;Informed
62071;Student
43232;Tumbleweed
62057;Scholar
62057;Tumbleweed
68373;Informed
62063;Autobiographer
62047;Autobiographer
62046;Autobiographer
62046;Scholar
62046;Teacher
50373;Supporter
62043;Informed
62043;Teacher
62026;Autobiographer
62026;Editor
62019;Autobiographer
62006;Teacher
62006;Editor
62006;Autobiographer
62005;Autobiographer
32682;Scholar
62002;Autobiographer
62002;Supporter
60988;Scholar
60880;Scholar
33021;Student
60655;Tumbleweed
60987;Autobiographer
60936;Editor
60936;Tumbleweed
60936;Student
60984;Supporter
65246;Autobiographer
51741;Teacher
51741;Revival
51741;Scholar
51741;Supporter
60964;Autobiographer
60965;Autobiographer
60140;Scholar
60952;Editor
60950;Scholar
60950;Student
60951;Informed
60935;Editor
5811;Autobiographer
60930;Autobiographer
63192;Informed
60927;Autobiographer
60927;Teacher
60868;Student
60868;Scholar
60922;Autobiographer
60922;Teacher
60922;Informed
60922;Scholar
60921;Informed
60641;Autobiographer
60641;Editor
9179;Autobiographer
60895;Scholar
60896;Autobiographer
60879;Editor
26354;Tumbleweed
60882;Autobiographer
60882;Editor
60864;Supporter
60864;Scholar
60864;Custodian
60864;Tumbleweed
60861;Autobiographer
60855;Autobiographer
60838;Student
60838;Scholar
60551;Tumbleweed
65004;Editor
47133;Teacher
47133;Scholar
47133;Tumbleweed
47133;Editor
47133;Supporter
47133;Critic
47133;Commentator
60348;Tumbleweed
60348;Editor
60831;Autobiographer
60540;Tumbleweed
60824;Autobiographer
59961;Tumbleweed
59961;Supporter
52582;Editor
60816;Autobiographer
60816;Editor
60816;Promoter
60816;Scholar
60816;Supporter
20736;Autobiographer
59252;Scholar
60789;Autobiographer
38632;Autobiographer
60785;Autobiographer
60780;Editor
60768;Autobiographer
60768;Teacher
60768;Scholar
60764;Autobiographer
60465;Tumbleweed
66130;Custodian
60753;Autobiographer
60748;Autobiographer
66901;Autobiographer
60744;Teacher
60745;Supporter
67709;Autobiographer
60437;Tumbleweed
60437;Student
60421;Tumbleweed
60715;Editor
66963;Autobiographer
60734;Autobiographer
60734;Supporter
60730;Autobiographer
60730;Editor
60730;Promoter
60730;Student
60730;Scholar
60730;Benefactor
57953;Autobiographer
60694;Autobiographer
60720;Informed
60720;Autobiographer
1358;Autobiographer
60711;Informed
60686;Scholar
60876;Autobiographer
57382;Supporter
59624;Informed
16926;Tumbleweed
60696;Scholar
60682;Autobiographer
60675;Autobiographer
60675;Editor
60675;Teacher
47554;Student
60667;Informed
60667;Autobiographer
60666;Autobiographer
60666;Student
60666;Supporter
58962;Scholar
62183;Commentator
62183;Scholar
62183;Custodian
62183;Autobiographer
26439;Teacher
36406;Teacher
60657;Autobiographer
60649;Teacher
60649;Supporter
60654;Autobiographer
60653;Scholar
60653;Student
16171;Student
16171;Editor
16171;Scholar
16171;Supporter
16171;Teacher
16171;Tumbleweed
60329;Tumbleweed
60652;Autobiographer
60650;Autobiographer
60645;Autobiographer
64216;Autobiographer
60507;Student
60507;Scholar
59257;Scholar
60587;Scholar
60633;Autobiographer
60624;Scholar
60296;Tumbleweed
42897;Scholar
41546;Student
41546;Promoter
41546;Custodian
41546;Benefactor
41546;Scholar
41546;Autobiographer
41546;Supporter
68009;Tumbleweed
60613;Editor
60616;Autobiographer
60611;Supporter
43156;Supporter
60606;Supporter
60267;Tumbleweed
60595;Informed
60595;Autobiographer
44704;Teacher
14036;Autobiographer
55305;Editor
60582;Informed
60582;Autobiographer
60581;Supporter
60581;Editor
60581;Student
60581;Scholar
60581;Teacher
60581;Popular Question
60581;Notable Question
60581;Famous Question
60574;Student
60574;Scholar
50093;Autobiographer
50093;Teacher
60567;Informed
60565;Autobiographer
68370;Informed
60459;Scholar
60556;Autobiographer
60554;Autobiographer
60552;Editor
60553;Autobiographer
60532;Autobiographer
60532;Editor
60532;Teacher
60532;Scholar
60492;Editor
48441;Editor
60521;Autobiographer
68599;Autobiographer
59266;Scholar
60515;Teacher
60515;Editor
60515;Supporter
60515;Peer Pressure
60515;Commentator
60515;Autobiographer
60514;Autobiographer
60315;Editor
60505;Autobiographer
60498;Informed
60498;Autobiographer
24052;Teacher
60486;Autobiographer
60480;Autobiographer
60129;Autobiographer
67926;Autobiographer
60462;Editor
57105;Autobiographer
60466;Student
60458;Autobiographer
60454;Custodian
60454;Editor
60454;Commentator
60454;Peer Pressure
60454;Scholar
48796;Supporter
60449;Informed
60449;Teacher
60449;Supporter
60443;Autobiographer
60443;Supporter
60375;Editor
60441;Autobiographer
60424;Student
60424;Editor
60424;Scholar
49703;Autobiographer
60431;Informed
60431;Editor
60431;Tumbleweed
60430;Informed
60430;Scholar
52341;Supporter
59665;Scholar
60298;Editor
60298;Tumbleweed
60413;Autobiographer
